"ano","estado","municipio","margem_vitoria_mulher","cd_municipio","nome_eleito","partido_eleito","idade_eleito","educacao_eleito","mulher_eleita","total_votantes","total_abstencoes","tx_abstencao","codigo_ibge"
2004,"PR","SANTA TEREZINHA DE ITAIPU",-0.132017273288094,84670,"CLAUDIO DIRCEU EBERHARD","PDT",41,"SUPERIOR COMPLETO",FALSE,14128,1681,0.118983578708947,4124053
2004,"PR","SANTO ANTONIO DO CAIUA",-0.308977035490605,78611,"ARNALDO ROSSATO","PMDB",68,"FUNDAMENTAL INCOMPLETO",FALSE,2264,201,0.0887809187279152,4124202
2004,"PR","SAO SEBASTIAO DA AMOREIRA",-0.0720385373330414,78956,"JORGE TAKASUMI","PL",42,"SUPERIOR COMPLETO",FALSE,6376,637,0.0999058971141782,4126009
2004,"PR","SAPOPEMA",-0.157202047282476,78999,"ROBERTO JORGE ABRAO","PSL",51,"MÉDIO COMPLETO",FALSE,4780,389,0.0813807531380753,4126207
2004,"PR","SENGES",-0.0030345943758851,79014,"WALTER JULIANO DORIA","PSB",53,"MÉDIO COMPLETO",FALSE,12718,1515,0.119122503538292,4126306
2004,"PR","TAPIRA",-0.124933545986178,79731,"HELIO BELTER","PTB",46,"MÉDIO COMPLETO",FALSE,7572,592,0.0781827786582145,4126900
2004,"PR","TERRA BOA",0.00528700906344409,79170,"VERA LUCIA DA SILVA ZANATTA","PT",45,"SUPERIOR COMPLETO",TRUE,10676,1130,0.105844885724991,4127205
2004,"PR","TUNAS DO PARANA",0.128770677911126,74888,"NALINEZ ZANON","PFL",38,"SUPERIOR COMPLETO",TRUE,3922,498,0.12697603263641,4127882
2004,"PR","URAI",-0.0333281661757867,79413,"SUSUMO ITIMURA","PSDB",86,"FUNDAMENTAL COMPLETO",FALSE,8735,1039,0.118946765884373,4128401
2004,"PR","VIRMOND",-0.101238164603059,74969,"OSMAR LUIZ PALINSKI","PP",41,"SUPERIOR INCOMPLETO",FALSE,3097,263,0.0849208911850178,4128658
2004,"PR","XAMBRE",-0.0546773775589531,79499,"RODRIGO JARENKO ZILIOTTO","PL",26,"SUPERIOR COMPLETO",FALSE,4703,319,0.0678290452902403,4128807
2004,"RJ","ANGRA DOS REIS",-0.434145693605153,58017,"FERNANDO ANTONIO CECILIANO JORDÃO","PMDB",52,"SUPERIOR COMPLETO",FALSE,94749,13152,0.138808852863882,3300100
2004,"RJ","ARMACAO DE BUZIOS",-0.227013260735927,58408,"ANTONIO CARLOS PEREIRA DA CUNHA","PMDB",54,"MÉDIO INCOMPLETO",FALSE,14438,740,0.0512536362377061,3300233
2004,"RJ","BARRA MANSA",-0.521646302250804,58076,"ROOSEVELT BRASIL FONSECA","PMDB",45,"SUPERIOR COMPLETO",FALSE,120533,14632,0.12139414102362,3300407
2004,"RJ","BELFORD ROXO",0.276820119872033,58041,"MARIA LUCIA NETTO DOS SANTOS","PMDB",51,"FUNDAMENTAL COMPLETO",TRUE,272131,37216,0.136757664507168,3300456
2004,"RJ","CARDOSO MOREIRA",-0.0912304554724677,58068,"RENATO JACINTO DA SILVA","PMDB",55,"MÉDIO INCOMPLETO",FALSE,9607,432,0.0449672114083481,3301157
2004,"RJ","CONCEICAO DE MACABU",-0.0439348478354051,58270,"CLAUDIO EDUARDO BARBOSA LINHARES","PMDB",49,"SUPERIOR INCOMPLETO",FALSE,15742,2323,0.147567018167958,3301405
2004,"RJ","NOVA FRIBURGO",0.133791772228254,58670,"MARIA DA SAUDADE MEDEIROS BRAGA","PSB",56,"SUPERIOR COMPLETO",TRUE,132756,17363,0.130788815571424,3303401
2004,"RJ","PARAIBA DO SUL",-0.0721716251770896,58734,"JOÃO VICENTE DE SOUZA FERREIRA","PMDB",40,"SUPERIOR COMPLETO",FALSE,30554,4255,0.139261635137789,3303708
2004,"RJ","PATI DO ALFERES",0.33633236305901,59315,"LÚCIA DE FÁTIMA FERNANDES FONSECA","PTB",46,"SUPERIOR COMPLETO",TRUE,19283,2900,0.150391536586631,3303856
2004,"RJ","RIO DAS FLORES",-0.510763209393346,58890,"VICENTE DE PAULA DE SOUZA GUEDES","PSC",51,"SUPERIOR INCOMPLETO",FALSE,5858,442,0.0754523728234892,3304508
2004,"RJ","SANTO ANTONIO DE PADUA",-0.142940758392909,58939,"LUIS FERNANDO PADILHA LEITE","PMDB",50,"MÉDIO COMPLETO",FALSE,29789,4019,0.134915572862466,3304706
2004,"RJ","SAO JOAO DA BARRA",0.0346232179226069,58998,"CARLA MARIA MACHADO DOS SANTOS","PMDB",39,"SUPERIOR COMPLETO",TRUE,21796,826,0.0378968618095063,3305000
2004,"RJ","SAO JOSE DE UBA",-0.223250201126307,58343,"JOSE HYLEN GOMES NEY","PMDB",46,"SUPERIOR COMPLETO",FALSE,5276,117,0.0221758908263836,3305133
2004,"RN","ACARI",-0.187214611872146,16012,"JUAREZ BEZERRA DE MEDEIROS","PL",54,"SUPERIOR COMPLETO",FALSE,8756,1102,0.125856555504797,2400109
2004,"RN","AGUA NOVA",0.439735828288387,16071,"ILIENE MARIA FERREIRA DE CARVALHO RIBEIRO","PMDB",38,"MÉDIO COMPLETO",TRUE,2150,233,0.108372093023256,2400406
2004,"RN","ARES",0.198943661971831,16233,"LUCIA DE SOUZA SANTOS","PSB",50,"SUPERIOR COMPLETO",TRUE,9552,913,0.0955820770519263,2401206
2004,"RN","ASSU",-0.0348025903488615,16039,"RONALDO DA FONSECA SOARES","PP",50,"SUPERIOR COMPLETO",FALSE,34011,3925,0.115403839934139,2400208
2004,"RN","BOA SAUDE",0.00524405002016942,17035,"MARIA EDICE FRANCISCO E FELIX","PL",44,"SUPERIOR INCOMPLETO",TRUE,6078,664,0.109246462652188,2405306
2004,"RN","CANGUARETAMA",-0.27204764318297,16438,"EDMILSON FAUSTINO DOS SANTOS","PDT",42,"MÉDIO COMPLETO",FALSE,19893,2960,0.148796058915196,2402204
2004,"RN","CEARA MIRIM",0.0532365396249244,16519,"MARIA EDINOLIA CAMARA DE MELO","PSDB",64,"MÉDIO COMPLETO",TRUE,40368,5564,0.137831946095918,2402600
2004,"RN","CERRO-CORA",-0.139737246203719,16535,"JOÃO BATISTA DE MELO FILHO","PMDB",58,"SUPERIOR COMPLETO",FALSE,7518,1072,0.142591114658154,2402709
2004,"RN","CORONEL EZEQUIEL",0.0944856497903901,16551,"MYCHELLE BUARK LOPES DE MEDEIROS","PSB",25,"MÉDIO COMPLETO",TRUE,3971,429,0.10803324099723,2402808
2004,"RN","ESPIRITO SANTO",0.00132852533687605,16691,"DAISE FLORENCIO DA COSTA CORREIA","PFL",59,"FUNDAMENTAL COMPLETO",TRUE,6461,800,0.123819842129701,2403509
2004,"RN","GOIANINHA",-0.147161241483724,16810,"RUDSON RAIMUNDO HONÓRIO LISBOA","PMDB",37,"SUPERIOR INCOMPLETO",FALSE,15752,1460,0.0926866429659726,2404200
2004,"RN","GOVERNADOR DIX-SEPT ROSADO",0.374039627982208,16837,"LANICE FERREIRA DE MACEDO","PMDB",43,"MÉDIO COMPLETO",TRUE,9604,927,0.0965222823823407,2404309
2004,"RN","IPUEIRA",0.115916955017301,16934,"CONCESSA ARAÚJO MACÊDO","PFL",52,"SUPERIOR COMPLETO",TRUE,1607,36,0.0224019912881145,2404804
2004,"RN","JOAO CAMARA",0.0113151759822596,17132,"MARIA GORETE LEITE","PTB",49,"MÉDIO COMPLETO",TRUE,21778,2572,0.118100835705758,2405801
2004,"RN","JUNDIA",-0.0664409648751587,16306,"TIAGO SATURNINO DE FREITAS","PPS",58,"SUPERIOR COMPLETO",FALSE,6061,494,0.0815047021943574,2406155
2004,"RN","LAGOA D ANTA",0.0271338250790305,17230,"GIZELDA RODRIGUES DE FRANÇA GOMES","PMDB",45,"SUPERIOR COMPLETO",TRUE,4669,670,0.143499678732063,2406205
2004,"RN","LAJES",-0.0528344307049944,17337,"EDIVAN SECUNDO LOPES","PTB",53,"SUPERIOR COMPLETO",FALSE,7364,333,0.0452199891363389,2406700
2004,"RN","LUCRECIA",-0.126338329764454,17370,"SEVERINO DANTAS DA SILVA","PSB",52,"SUPERIOR COMPLETO",FALSE,2667,210,0.078740157480315,2406908
